ID,SCH_ID,조사동의여부,개인정보동의여부,성별,Q1,Q2,Q3,Q4A1,Q4A2,Q4A3,Q4A4,Q4A5,Q5A1,Q5A2,Q5A3,Q5A4,Q5A5,Q5A6,Q5A7,Q6M1,Q6M2,Q6_OTHERS,Q6_1M1,Q6_1M2,Q6_1_OTHERS,Q7A1,Q7A2,Q7A3,Q7A4,Q7A5,Q7A6,Q7A7,Q8A1,Q8A2,Q8A3,Q9,Q10A1,Q10A2,Q10A3,Q10A4,Q10A5,Q10A6,Q10A7,Q10A8,Q10A9,Q10A10,Q10A11,Q10A12,Q10A13,Q10A14,Q10A15,Q10A16,Q10A17,Q10A18,Q10A19,Q10A20,Q11M1,Q11M2,Q11_OTHERS,Q12M1,Q12M2,Q12M3,Q12M4,Q12M5,Q12M6,Q12M7,Q12M8,Q12M9,Q12M10,Q12M11,Q12M12,Q12M13,Q12_1,Q12_1_OTHERS,DM1,DM2,DM3,DM4,DM9,wgt_a,wgt_b
255113.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,5.0,,2.0,1.0,,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,,3.0,3.0,3.0,4.0,2.0,3.0,,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,7.0,,4.0,5.0,10.0,,,,,,,,,,,,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255114.0,2551.0,1.0,1.0,1.0,,,,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,,5.0,1.0,,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,6.0,8.0,,1.0,2.0,3.0,4.0,5.0,7.0,8.0,9.0,10.0,11.0,,,,4.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255115.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,,2.0,1.0,,4.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,7.0,6.0,,5.0,10.0,,,,,,,,,,,,4.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255116.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,,2.0,1.0,,3.0,4.0,2.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,7.0,8.0,,3.0,4.0,9.0,10.0,,,,,,,,,,3.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255117.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,,1.0,2.0,,2.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,5.0,3.0,5.0,2.0,2.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,2.0,2.0,8.0,6.0,,2.0,4.0,5.0,12.0,,,,,,,,,,2.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255118.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,8.0,2.0,"학교 창의적 체험활동(자율, 동아리, 봉사, 진로)",1.0,6.0,영어학원(영어지문),2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,8.0,,2.0,10.0,,,,,,,,,,,,4.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255119.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,,2.0,1.0,,5.0,5.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,8.0,7.0,,1.0,2.0,3.0,4.0,5.0,7.0,8.0,9.0,10.0,11.0,12.0,,,4.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255120.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,,1.0,2.0,,2.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,6.0,,2.0,3.0,,,,,,,,,,,,,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255121.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,,1.0,2.0,,4.0,2.0,3.0,4.0,2.0,5.0,2.0,5.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,8.0,1.0,,4.0,5.0,10.0,,,,,,,,,,,3.0,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255122.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,,6.0,2.0,언론,5.0,5.0,5.0,4.0,3.0,1.0,3.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,7.0,4.0,,5.0,9.0,10.0,12.0,,,,,,,,,,,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255123.0,2551.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,,3.0,1.0,,5.0,3.0,5.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,6.0,,13.0,,,,,,,,,,,,,,,1.0,3.0,8.0,2.0,1.0,1407.7434820940489,1.206792566235112
255201.0,2552.0,1.0,1.0,2.0,1.0,1.0,2.0,,4.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,6.0,,1.0,2.0,,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,2.0,8.0,,2.0,4.0,5.0,8.0,9.0,10.0,12.0,,,,,,,4.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255202.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,6.0,,6.0,1.0,모름/무응답,4.0,3.0,3.0,2.0,4.0,1.0,3.0,5.0,3.0,4.0,,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,,1.0,2.0,3.0,5.0,7.0,8.0,9.0,10.0,12.0,,,,,,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255203.0,2552.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,6.0,,1.0,5.0,,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,8.0,,2.0,9.0,,,,,,,,,,,,1.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255204.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,6.0,,2.0,1.0,,5.0,4.0,4.0,3.0,5.0,1.0,5.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,,1.0,2.0,3.0,4.0,5.0,9.0,10.0,12.0,,,,,,,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255205.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,,1.0,2.0,,2.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,,4.0,2.0,3.0,4.0,5.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,1.0,8.0,5.0,,2.0,5.0,9.0,10.0,12.0,,,,,,,,,3.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255206.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,,1.0,2.0,,5.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,7.0,8.0,,2.0,3.0,10.0,12.0,,,,,,,,,,2.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255207.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,5.0,,2.0,1.0,,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,1.0,,4.0,9.0,10.0,,,,,,,,,,,2.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255208.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,,,1.0,2.0,,4.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,,2.0,5.0,9.0,10.0,,,,,,,,,,,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255209.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,,1.0,2.0,,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,8.0,,2.0,3.0,5.0,9.0,10.0,,,,,,,,,2.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255210.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,,1.0,2.0,,4.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,8.0,2.0,,2.0,3.0,9.0,10.0,12.0,,,,,,,,,2.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255211.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,,1.0,2.0,,4.0,2.0,3.0,4.0,5.0,1.0,4.0,3.0,1.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,,,,1.0,2.0,3.0,9.0,10.0,12.0,,,,,,,,2.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255212.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,,1.0,2.0,,4.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,8.0,4.0,,2.0,9.0,10.0,,,,,,,,,,,,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255213.0,2552.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,1.0,6.0,,13.0,,,,,,,,,,,,,,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255214.0,2552.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,,1.0,2.0,,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,,2.0,5.0,8.0,9.0,10.0,12.0,,,,,,,,,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255215.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,,2.0,1.0,,1.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,5.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,6.0,4.0,,2.0,3.0,5.0,8.0,10.0,,,,,,,,,2.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255216.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,,2.0,3.0,,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,6.0,,2.0,5.0,9.0,10.0,,,,,,,,,,2.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255217.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,6.0,,1.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,,2.0,9.0,10.0,,,,,,,,,,,2.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255218.0,2552.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,,1.0,2.0,,4.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,,4.0,3.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,,13.0,,,,,,,,,,,,,,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255219.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,,2.0,1.0,,2.0,3.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,,5.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,1.0,1.0,2.0,,13.0,,,,,,,,,,,,,,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255220.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,,1.0,2.0,,3.0,1.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,7.0,8.0,,2.0,,,,,,,,,,,,,3.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255221.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,5.0,3.0,,1.0,2.0,,4.0,3.0,1.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,8.0,3.0,,2.0,5.0,9.0,10.0,,,,,,,,,,3.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255222.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,5.0,1.0,,1.0,2.0,,3.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,7.0,6.0,,5.0,8.0,9.0,10.0,,,,,,,,,,2.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255223.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,,2.0,1.0,,5.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,6.0,8.0,,5.0,9.0,10.0,,,,,,,,,,,1.0,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255224.0,2552.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,,1.0,2.0,,5.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,,4.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,6.0,3.0,,2.0,5.0,9.0,10.0,,,,,,,,,,,,2.0,3.0,6.0,2.0,2.0,1220.8780266647352,1.0466015617185884
255301.0,2553.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,,1.0,5.0,,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,9.0,10.0,11.0,12.0,,,2.0,,1.0,3.0,7.0,2.0,3.0,926.5130621412808,0.7942562619779396
255302.0,2553.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,,1.0,2.0,,4.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,8.0,5.0,,3.0,5.0,8.0,10.0,12.0,,,,,,,,,2.0,,1.0,3.0,7.0,2.0,3.0,926.5130621412808,0.7942562619779396
255303.0,2553.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,6.0,,6.0,1.0,모름/무응답,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,8.0,6.0,,5.0,8.0,9.0,10.0,,,,,,,,,,1.0,,1.0,3.0,7.0,2.0,3.0,926.5130621412808,0.7942562619779396
255304.0,2553.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,6.0,,1.0,2.0,,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,7.0,6.0,,2.0,5.0,7.0,9.0,10.0,12.0,,,,,,,,,,1.0,3.0,7.0,2.0,3.0,926.5130621412808,0.7942562619779396
255305.0,2553.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,,1.0,4.0,,3.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,7.0,6.0,,2.0,5.0,9.0,,,,,,,,,,,,,1.0,3.0,7.0,2.0,3.0,926.5130621412808,0.7942562619779396
255306.0,2553.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,6.0,,5.0,1.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,13.0,,,,,,,,,,,,,,,1.0,3.0,7.0,2.0,3.0,926.5130621412808,0.7942562619779396
255307.0,2553.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,6.0,,1.0,2.0,,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,8.0,,1.0,2.0,3.0,5.0,9.0,10.0,11.0,,,,,,,4.0,,2.0,3.0,7.0,2.0,3.0,1121.2253103640448,0.9611739545114002
255308.0,2553.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,,2.0,1.0,,4.0,5.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,2.0,,5.0,5.0,5.0,5.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,2.0,8.0,7.0,,2.0,3.0,9.0,10.0,12.0,,,,,,,,,3.0,,2.0,3.0,7.0,2.0,3.0,1121.2253103640448,0.9611739545114002
255309.0,2553.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,,1.0,5.0,,3.0,5.0,5.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,,2.0,9.0,10.0,,,,,,,,,,,4.0,,2.0,3.0,7.0,2.0,3.0,1121.2253103640448,0.9611739545114002
